id,tokens,ner_tags
1425,"['Today', 'is', 'my', 'oldest', 'daughters', '13th', 'birthday', '.', 'Really', ""don't"", 'know', 'what', 'to', 'think', 'about', 'her', 'being', 'a', '""', 'teenager', '"".', 'Except', 'that', 'I', 'am', 'really', 'getting', 'old', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1426,"['Comment', 'of', 'the', 'Day', ':', 'The', 'Depths', 'of', 'Poverty', '[', 'We', 'Read', 'You]', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1427,"['@leeboardman', 'and', 'three', 'points', 'on', 'sunday', '.....', 'na', 'night', '!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1428,"['omg', '@wethekings', 'is', 'playing', 'a', 'show', 'at', 'Stetson', 'in', 'November', '..', 'if', 'it', ""'s"", 'students', 'only', ',', 'I', 'will', 'be', 'pissed']","[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1429,"['@MinkyMoo', 'I', 'really', ""didn't"", 'want', 'one', 'either', 'but', 'I', 'literally', 'laughed', 'out', 'loud', 'when', 'I', 'read', 'it', '.', ""I'm"", 'sure', 'that', 'is', 'not', 'the', 'reaction', 'she', 'wanted', ';)']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1430,"['i', 'may', 'have', 'failed', ',', 'but', 'yeah', 'i', 'loved', 'you', 'from', 'the', 'start', '-', 'i', 'should', 'continue', 'editing', 'and', 'stop', 'quoting', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1431,"['BBL', 'started', 'tonight', ',', 'EBL', 'tmrw', ',', 'Euroleague', 'qualifiers', 'tues', 'but', 'damn', ',', 'i', 'can', 'haz', 'NBA', 'now', '?', 'League', 'Pass', 'withdrawal', 'symptoms', '......']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 4, 0, 0, 0]"
1432,"['All', 'caught', 'up', 'on', '@SHO_weeds', '!', 'After', 'eating', 'a', 'full', 'meal', 'that', 'was', 'the', 'next', 'thing', 'on', 'my', 'list', 'to', 'do', 'after', 'graduating', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1433,"['Had', '3', 'doctors', 'appts', 'today', '...', 'fun', 'stuff', '.', 'leaving', 'for', 'the', 'bahamas', 'tomorrow', 'though', '!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0]"
1434,"['RT', '@MirandaBuzz', ':', 'Were', 'working', 'til', 'midnight', 'tonight', '!', 'Sleepover', 'on', 'set', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1435,"['you', 'know', 'its', 'bad', 'when', 'you', 'do', 'that', ',', 'but', 'you', ""don't"", 'care', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1436,"['I', ""don't"", 'understand', 'why', 'some', 'dudes', 'get', 'mad', 'when', 'you', 'flirt', 'with', 'someone', 'else', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1437,"['@soapsindepthcbs', 'Disagree', ',', 'disagree', ',', 'no', ',', 'no', '.', 'When', 'it', ""'s"", 'a', 'finale', ',', 'you', ""can't"", 'really', 'argue', 'about', 'stories/etc', '.', 'ATWT', 'went', 'out', 'great', '...', 'splendidly', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1438,"['Join', 'Anya', 'Kamenetz', 'on', 'Monday', ""'s"", '#Mozilla', '#Drumbeat', 'community', 'call', '.', 'DIY', 'U', 'and', 'the', 'future', 'of', 'education', '.', 'http://mzl.la/azQO2g', '@anya1anya']","[0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1439,"['next', 'Friday', ',', 'the', '24th', 'both', 'my', 'bands', 'are', 'playing', 'at', 'Swayzes', 'Venue', '.', 'Please', 'come', 'support', '!!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0]"
1440,"['RT', '@iSplashInYoMouf', ':', 'RE*TWEET', 'IF', 'YOU', 'SMOKING', 'TONIGHT', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1441,"['What', 'my', '#Followers', 'Doing', 'tonight', '?']","[0, 0, 0, 0, 0, 0]"
1442,"['@TimothyJMoore', 'Thnx', ',', ""I'm"", 'glad', 'they', ""weren't"", 'totally', 'ignored', ',', 'but', 'one', ""isn't"", 'many', 'when', 'you', 'think', 'how', 'many', 'there', 'are', 'in', 'the', 'CofE', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1443,"['@Miss_SarahBaby', 'hmmm', '..', 'u', 'kno', 'when', 'happy', 'hour', 'ends', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1444,"['Grammar', 'Boot', 'Camp', 'starts', 'on', 'Monday', '!', '7th', 'graders', 'should', 'be', 'ready', 'to', 'GO-GO-GO', '!!!!', '8th', 'Graders', 'have', 'a', 'big', 'project', 'due', 'next', 'Friday', '...', 'be', 'ready', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1445,"['RT', '@TeamShaneDawson', ':', 'RT', 'If', 'you', 'think', '@AntiShaneDawson', 'is', 'a', '10', 'year', 'old', 'without', 'a', 'penis', 'to', 'play', 'with', 'so', 'they', 'hate', 'on', 'Shane', 'instead', ':(', "":'"", ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0]"
1446,"['On', 'my', 'way', 'to', 'my', 'dentist', 'appointment', 'ugh', '!', 'i', 'hate', 'the', 'dentist', '!!', 'remember', 'kids', 'brush', '3', 'times', 'a', 'day', 'and', 'floss', 'twice', 'and', ""u'll"", 'have', 'a', 'great', '#smile']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1447,"['Asprin', ',', 'check', ',', 'cup', 'of', 'tea', ',', 'check', ',', 'pillow', ',', 'check', ',', 'warm', 'sleeping', 'bag', ',', 'check', ',', 'fanfiction', 'on', 'the', 'laptop', ',', 'check', '.', 'Time', 'to', 'settle', 'down', 'and', 'relax']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1448,"['havnt', 'lost', 'a', 'game', 'in', 'open', 'gym', 'all', 'week', '..', 'now', 'to', 'go', 'get', 'dat', 'fresh', 'cut']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1449,"['Tomorrows', 'plan', 'is', 'a', 'little', 'skirt', 'along', 'the', 'coast', 'then', 'a', 'stop', 'in', 'Glenveagh', 'national', 'park', ',', 'should', 'be', 'a', 'picturesque', 'day', '.', 'Est', '85', 'mile', 'of', 'riding']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1450,"['New', 'Comic', 'List', 'is', 'out', 'for', 'Next', 'Week', '(', 'September', '22', ',', '2010', ')', 'and', ""don't"", 'forget', 'to', 'stop', 'by', 'Today', 'from', '5-8pm', 'for', 'Happy', '...', 'http://fb.me/JLaJCWdu']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1451,"['Fashion', 'week', 'ends', 'with', 'Ralph', 'Lauren', ',', 'Oscar', 'de', 'la', 'Renta', ',', 'Gwen', 'Stefani', '&amp;', 'a', 'Weir', '...:', '-Coco', 'Chanel', '""', 'I', 'design', 'for', 'the', '...', 'http://bit.ly/beBG9e']","[0, 0, 0, 0, 9, 10, 0, 9, 10, 10, 10, 0, 9, 10, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0]"
1452,"['@TheGayDragon', '@RealmOfMachias', 'Sir', '..', 'I', 'SWEAR', 'I', 'had', 'nothing', 'to', 'do', 'with', 'it', 'this', 'time', '..', 'honest', '..', 'please', ""don't"", 'hurt', 'me', '..']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1453,"['@JBsHOTNESS', 'i', 'do', 'talk', 'about', 'him', 'every', 'second', 'she', 'like', 'his', 'songs', 'for', 'a', 'week', ':/', '@clarebieberx', 'np', '!', '@FutreTeenStar', 'sure', '!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1454,"['@bakontrack', 'I', 'was', 'on', 'a', 'successful', 'business', 'trip', '!!!', 'I', 'had', 'no', 'time', 'to', 'tweet', '!!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1455,"['took', 'the', 'combine', 'out', 'for', 'a', 'spin', 'today', ',', 'but', 'the', 'barley', 'is', 'still', 'a', 'tad', 'on', 'the', 'wet', 'side', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1456,"['OK', 'IMMA', 'ASK', 'THIS', 'AGAIN', 'HOW', 'LONG', 'DO', 'YOU', 'TALK', 'TO', 'A', 'GIRL', 'BEFORE', 'U', 'MAKE', 'IT', 'OFFICIAL', '&amp;', 'START', 'GOIN', 'OUT', 'WITH', 'HER', '????']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1457,"['Branching', 'out', 'from', 'Lincoln', 'park', 'after', 'dark', '...', 'Hello', '""', 'Russian', 'navy', '""', 'it', ""'s"", 'like', 'the', 'same', 'thing', 'but', 'with', 'glitter', '!']","[0, 0, 0, 11, 12, 12, 12, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1458,"[""'"", 'Free', ""'"", ""'"", 'Day', '26', ""'"", ""''"", '#nowplaying', 'http://cpwr.me/c9GNpt']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1459,"['What', 'A', 'Great', 'Day', '!', 'Except', 'For', 'Another', 'Schedule', 'Change', ':/', 'Dance', 'Tonightt', '!', '(', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1460,"['Our', 'Favorite', 'YouTube', 'Videos', 'This', 'Week', ':', 'The', 'Drama', 'Edition', ':', 'Had', 'any', 'epic', 'meltdowns', 'this', 'week', '?', 'You', 'know', ',', 'of', 'the', 'cr', '...', 'http://bit.ly/cuy0yt', '#in']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1461,"['RT', '@LilTwist', ':', 'RT', 'this', 'if', 'you', 'want', 'me', 'to', 'go', 'back', 'live', 'on', 'Ustream', 'later', 'tonight']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1462,"['Institutional', 'buying', 'lifts', 'UFlex', '30%', 'in', 'a', 'month', 'http://bit.ly/bOAk9y']","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1463,"['Nothing', 'like', 'a', '3pm', 'Friday', 'meeting', '!']","[0, 0, 0, 0, 0, 0, 0]"
1464,"['RT', '@ssssab', ':', 'Mariano', ':', 'she', 'used', 'to', 'be', 'a', 'very', 'nice', 'girl', ',', 'before', 'she', 'discovered', 'macdonalds']","[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]"
1465,"['@playavolta', 'haha', 'it', ""'s"", 'not', 'that', 'bad', 'now', 'but', 'when', 'i', 'was', 'little', 'i', 'used', 'to', 'freak', 'out', 'so', 'i', 'would', 'use', 'the', 'chewables', 'that', 'tasted', 'like', 'chalk', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1466,"['@NTRLDisaster', 'well', ""I'm"", 'sure', 'u', 'could', 'do', 'it', 'one', 'at', 'a', 'time', 'with', 'Paco', '(', 'Thats', 'my', 'cars', 'name', ')', 'plust', 'there', ""'s"", 'a', 'roof', 'rack', 'on', 'top', 'u', 'can', 'tie', 'stuff', 'too', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1467,"['@FritzTitz', 'it', 'took', 'me', '2', 'tries', ',', 'but', 'after', 'the', '2nd', 'he', 'became', 'one', 'of', 'my', 'favorite', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1468,"['Take', 'this', 'time', 'to', 'discover', 'the', 'treasures', 'within', 'you', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1469,"['So', 'far', 'this', 'day', 'hasn&apos;', ';', 't', 'gone', 'to', 'well', ',', 'hopefully', 'my', 'night', 'will', 'be', 'better', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1470,"['Read', 'so', 'much', 'on', 'India', ',', 'looks', 'like', 'a', 'cert', 'for', 'future', 'vacation', ',', 'when', ""I'm"", 'retired', 'probably', '-', 'http://bit.ly/b9vMjW']","[0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1471,"['Balloon', 'glowing', '?', ""We'd"", 'love', 'to', 'see', 'you', 'before', 'or', 'after', 'at', 'Pi', '!', 'CWE', 'and', 'Delmar', 'are', 'around', 'the', 'corner', ',', 'Kirkwood', '&amp;', '...', 'http://fb.me/I6SZ52nW']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0]"
1472,"['Tonight', 'is', 'going', 'to', 'be', 'romantic']","[0, 0, 0, 0, 0, 0]"
1473,"['@glacerie', 'It', ""'s"", 'in', 'my', 'tweets', 'a', 'year', 'ago', ""I'll"", 'pull', 'up', 'the', 'story', 'later', 'on', '.', 'Just', 'hope', 'the', 'film', 'helps', 'Shange', 'sell', 'more', 'books', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0]"
1474,"['Today', ""'s"", 'post', 'is', 'about', '3D', 'graffitti', '...', 'http://francescoandreone.blogspot.com/2010/09/banksy-makes-social-commentary-art.html']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1475,"['@BieberEgypt', ""I've"", 'got', 'some', 'bad', 'news', ',', 'Yeah', 'I', 'cant', 'come', 'to', 'the', 'meeting', 'tomorrow', '.', ':', 'S']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1476,"['@The_TDawson', 'what', 'were', 'yu', 'talking', 'about', 'yesterday', '?']","[0, 0, 0, 0, 0, 0, 0, 0]"
1477,"['@aplusk', 'What', 'made', 'you', 'laugh', '?', 'This', 'did', ',', 'courtesy', 'of', '@rainnwilson', 'http://www.officetally.com/rainn-wilson-and-friends-seattle-oct-23']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478,"['Stairs', ':', 'One', 'more', 'chance', 'to', 'win', 'Roger', 'Waters', 'tickets', 'on', 'KLH', 'tonight', 'between', '6:15', '&amp;', '6:45', '!!', 'http://fb.me/Jjp2pz4I']","[0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
1479,"['The', 'British', 'have', 'a', 'remarkable', 'talent', 'for', 'keeping', 'calm', ',', 'even', 'when', 'there', 'is', 'no', 'crisis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1480,"['Tonight', '@AZUKARlounge', 'Baka', 'Boyz', 'LIVE', 'w/', 'DJ', 'Elements', '103.5', '&amp;', 'Soreal', '.', '$150', 'VIP', 'booths', 'tonight', '.', 'Text', '916.960', '.', '8120', 'for', 'NO', 'cover', 'glist', '!!']","[0, 0, 5, 6, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1481,"['First', 'week', 'of', 'school', 'has', 'been', 'crazy', '.', 'Everyone', 'is', 'very', 'moody', 'and', 'tired', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1482,"['Dems', 'to', 'voters', ':', 'You', 'may', 'hate', 'us', ',', 'but', 'GOP', 'is', 'worse', '(', 'AP', ')', 'AP', '-', 'With', 'just', 'six', 'weeks', 'to', 'avoid', 'a', 'possible', 'election', 'catastrophe', ',', 'http://tiny.ly/wc5']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1483,"['RT', '@Sexstrology', ':', 'Virgos', 'need', 'to', 'learn', 'how', 'to', 'relax', 'at', 'the', 'end', 'of', 'the', 'day', '.', 'You', 'tend', 'to', 'stress', 'yourself', 'out', 'due', 'to', 'your', 'high', 'standards', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1484,"['RT', '@BieberPledge', ':', 'When', 'I', 'Get', 'Old', ',', 'Imma', 'Still', 'Be', 'Rockin', 'Out', 'To', ""'"", ""Baby'...Even"", 'If', 'I', 'Break', 'A', 'Hip', ';)']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1485,"['@thevoiceoverguy', '9', 'days', 'then', 'Sydney']","[0, 0, 0, 0, 7]"
1486,"['""', 'why', 'is', 'it', 'you', 'always', 'look', 'seriously', 'stoned', 'when', 'i', 'see', 'you', '?', '""', '-', '-', '&gt;', 'Danny', '.', 'lol', 'good', 'god', '!', '(', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0]"
1487,"['I', 'just', 'took', '""', 'When', 'your', 'mom', 'makes', 'you', 'go', 'live', 'with', 'your', 'dad', 'Scooter', 'Braun', ',', 'your', 'life', '...""', 'and', 'got', ':', 'Part', '7', '!', 'Try', 'it', ':', 'http://tinyurl.com/27r2pdz']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1488,"['@ChefGuyFieri', 'Pls', 'RT', '-', 'NIGHT', 'golf', 'tournament', '9/25', 'to', 'benefit', '3', 'year', 'old', 'Penny', 'of', 'Mesa', ',', 'AZ', 'who', 'had', 'heart', 'transplant', '.', 'www.flancers.com', '4', 'info']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
1489,"['The', 'end', 'of', 'another', 'week', 'for', 'MTS', ',']","[0, 0, 0, 0, 0, 0, 1, 0]"
1490,"['http://sk.mu/aEnsGunwfr9', ':', 'Above&amp;Beyond', '-', 'Trance', 'Around', 'The', 'World', '338', '(', 'Wippenberg', 'Guestmix', ')', '(', '17', 'September', '2010', ')', '#Trance', '#Trancefamily', '#TATW']","[0, 0, 0, 0, 3, 4, 4, 4, 4, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1491,"['Mac', 'Sync', 'Completed', '-', 'September', '17', ',', '2010', ',', '5:00', 'pm']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1492,"['football', 'game', 'tonight', '!', 'ahh', 'im', 'so', 'nervous', 'about', 'our', 'dance', '!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1493,"['Today', 'is', 'friday', '.', 'Crap', 'forgot', 'XD']","[0, 0, 0, 0, 0, 0, 0]"
1494,"['not', 'sure', 'how', 'i', 'feel', 'about', 'the', 'rain', 'right', 'now', '...', 'but', 'what', 'a', 'wonderful', 'day', 'it', 'has', 'been', '...', ""can't"", 'wait', 'for', 'later', 'tonight', '!!!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1495,"['Man', 'i', 'been', 'eatin', 'fastfood', 'everyday', 'im', 'so', 'glad', 'my', 'mommy', 'cookin', 'today', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1496,"['Gotta', 'call', 'mom', '2', 'let', 'her', 'know', 'it', ""'s"", 'almost', '3', '.', 'Yli', 'gets', 'out', 'in', '15', '.', 'Mom', 'took', 'the', 'antenna', 'home', 'today', '&amp;', 'connected', 'it', 'at', 'home', ',', 'finally', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1497,"['Chicago', 'Weekend', 'Events', ':', 'Lebowski', 'Fest', ',', 'Dave', 'Matthews', ',', 'Latin', 'Music', 'And', 'More', ':', 'The', 'lively', 'weekend', '(', 'well', ',', 'Friday', 'throu', '...', 'http://bit.ly/cLTnyl']","[7, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1498,"['@jeffpulver', '@wildman94', '@MusicIsGood4U', 'thanks', 'for', 'hitting', 'me', 'and', '@shoewolf', 'up', '.', 'Let', 'me', 'know', 'when', 'that', 'DM', 'with', 'all', 'the', 'info', 'has', 'been', 'sent', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1499,"['holy', 'cow', '-', ""I'm"", 'almost', 'ready', 'for', 'sessions', '!', 'Walls', 'painted', ',', 'lights', 'hung', ',', 'backdrop', 'system', 'up', 'and', 'working', '!', 'Tomorrow', '...', 'http://fb.me/t8hzqbAZ']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1500,"['CyberNation', 'Sky', '3D', 'enlists', 'Stephen', 'Fry', 'to', 'explain', 'the', 'technology', 'ahead', 'of', 'its', 'October', '1', 'launch', '(', 'video)', ':', 'With', 'the', 'o', '...', 'http://bit.ly/aWoRmo']","[0, 1, 2, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1501,"['I', 'just', 'took', '""', '(', 'ALL', 'PARTS', ')', 'Your', 'a', 'normal', 'belieber', '....', 'what', 'happens', 'when', 'you', 'find', 'J', '...""', 'and', 'got', ':', 'Part', '1', ':', 'Holidays', '!!', 'Try', 'it', ':', 'http://bit.ly/aOcpG6']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1502,"['u', 'kno', 'that', 'day', 'when', 'the', 'wanted', 'will', 'go', '2', 'a', 'radio', 'station', 'to', 'find', 'out', 'if', 'there', 'number', '1', 'with', 'heart', 'vacancy', ',', 'when', 'will', 'that', 'be', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1503,"['RT', '@WakaFlocka1017', ':', 'SO', 'WHEN', 'I', 'GET', 'ON', '106', 'N', 'JOKE', 'AROUND', 'YALL', 'TALK', 'ABOUT', 'ME', 'LIKE', 'A', 'DOG', 'SHAWTY', 'BUT', 'WHEN', 'I', 'BUY', '30,000', 'WORTH', 'SCHOOL', 'SUPPLY', 'N', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1504,"['Gonna', 'for', 'vocal', 'solo', 'on', 'tuesday', '.', 'T_T']","[0, 0, 0, 0, 0, 0, 0, 0]"
1505,"['@CWWatson', 'one', 'of', 'the', 'complainers', 'is', 'a', 'child', 'minder', 'who', 'brings', 'kids', 'to', 'the', 'school', 'then', 'looks', 'after', 'other', 'kids', 'thro', 'the', 'day', '.', 'Beggers', 'belief']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1506,"['@Wale', 'I', 'just', 'heard', 'attention', 'deficit', 'today', '.', 'Waay', 'underrated', 'but', 'I', 'still', 'like', 'more', 'about', 'nothing', 'better']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1507,"['RT', '@Mirandreamer', ':', '""', 'I', 'tried', 'to', 'walk', 'into', 'target', 'yesterday', ',', 'I', 'missed', '.""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1508,"['Boo', 'Boo', ',', 'Ta', 'and', 'I', 'had', 'a', 'girls', 'day', '.', 'She', 'is', 'such', 'a', 'wonderful', 'baby', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1509,"['@Beauty_NsideOut', 'when', 'i', 'TOLD', 'you', 'i', 'was', 'goin', 'back', 'to', 'sleep', '!', '#Crazy']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
